1704256260000,45198.01000000,45198.01000000,45191.11000000,45191.12000000,11.71208000,1704256319999,529319.96120200,597,1.49738000,67673.01502360,0
1704256320000,45191.11000000,45191.12000000,45191.11000000,45191.11000000,8.22446000,1704256379999,371672.52062710,412,4.40765000,199186.64006800,0
1704256380000,45191.12000000,45191.12000000,45176.97000000,45176.97000000,9.28585000,1704256439999,419581.40010530,591,1.37542000,62147.76416320,0
1704256440000,45176.98000000,45176.98000000,45132.07000000,45143.52000000,33.05461000,1704256499999,1492510.35478850,1584,12.37245000,558592.84639140,0
1704256500000,45143.52000000,45146.39000000,45115.59000000,45130.29000000,14.64578000,1704256559999,660956.66088400,1120,5.83672000,263394.32165180,0
1704256560000,45130.29000000,45134.16000000,45130.29000000,45132.22000000,10.90560000,1704256619999,492188.99562810,467,7.09676000,320288.63742310,0
1704256620000,45132.22000000,45146.26000000,45125.05000000,45144.00000000,27.50145000,1704256679999,1241188.63692690,734,11.35414000,512445.41732530,0
1704256680000,45143.99000000,45164.54000000,45143.99000000,45164.53000000,7.73773000,1704256739999,349384.20549180,454,6.72384000,303606.12577330,0
1704256740000,45164.54000000,45168.70000000,45145.95000000,45155.04000000,11.49537000,1704256799999,519119.34537670,748,6.34962000,286730.30067250,0
1704256800000,45155.04000000,45168.00000000,45155.03000000,45167.99000000,3.42209000,1704256859999,154529.78741970,392,2.29994000,103858.61626790,0
1704256860000,45167.99000000,45168.00000000,45160.01000000,45162.72000000,13.19706000,1704256919999,596057.97537370,428,10.66780000,481826.16295460,0
1704256920000,45162.72000000,45166.63000000,45148.00000000,45148.00000000,11.83506000,1704256979999,534496.88064460,672,2.45005000,110647.21451810,0
1704256980000,45148.01000000,45155.04000000,45135.80000000,45155.04000000,10.46424000,1704257039999,472401.87867990,710,5.31349000,239875.26220760,0
1704257040000,45155.04000000,45160.80000000,45155.03000000,45160.07000000,15.81655000,1704257099999,714273.46841330,501,8.86423000,400304.40550390,0
1704257100000,45160.07000000,45181.10000000,45160.07000000,45181.09000000,14.91385000,1704257159999,673645.69461660,588,13.74100000,620667.23169280,0
1704257160000,45181.10000000,45190.82000000,45181.09000000,45190.81000000,8.85042000,1704257219999,399917.98342030,436,6.35969000,287365.30260390,0
1704257220000,45190.82000000,45198.80000000,45190.81000000,45198.80000000,3.65119000,1704257279999,165010.42789630,296,2.84529000,128588.20275410,0
1704257280000,45198.79000000,45207.12000000,45198.79000000,45207.11000000,5.84671000,1704257339999,264296.07199820,437,4.42851000,200185.57444210,0
1704257340000,45207.11000000,45207.12000000,45146.84000000,45146.85000000,26.66775000,1704257399999,1205075.55214380,909,5.37126000,242763.50281440,0
1704257400000,45146.84000000,45166.01000000,45146.84000000,45160.05000000,20.76096000,1704257459999,937527.92841230,651,9.14347000,412869.91155400,0
1704257460000,45160.05000000,45166.01000000,45157.47000000,45163.31000000,10.37097000,1704257519999,468367.66838260,519,5.13523000,231902.83634460,0
1704257520000,45163.31000000,45163.31000000,45151.94000000,45151.94000000,7.46033000,1704257579999,336885.51338400,422,1.75436000,79227.88860690,0
1704257580000,45151.94000000,45163.30000000,45151.94000000,45163.30000000,6.61345000,1704257639999,298640.34306420,410,4.45144000,201008.30871840,0
1704257640000,45163.30000000,45165.42000000,45163.29000000,45165.41000000,3.34579000,1704257699999,151111.64561600,267,1.17483000,53061.06238210,0
1704257700000,45165.41000000,45173.09000000,45165.41000000,45173.09000000,7.73179000,1704257759999,349244.18284660,378,5.00769000,226192.63218840,0
1704257760000,45173.08000000,45173.09000000,45173.08000000,45173.09000000,4.49294000,1704257819999,202959.96250710,236,2.44519000,110456.78793710,0
1704257820000,45173.08000000,45185.53000000,45173.08000000,45179.29000000,9.32069000,1704257879999,421132.93123660,489,2.35631000,106457.11759680,0
1704257880000,45179.29000000,45179.30000000,45171.10000000,45171.10000000,7.21886000,1704257939999,326134.94041890,419,1.50079000,67800.58444640,0
1704257940000,45171.10000000,45183.45000000,45171.10000000,45183.45000000,11.42923000,1704257999999,516328.55845980,357,10.01187000,452296.56271760,0
1704258000000,45183.45000000,45191.92000000,45125.07000000,45126.47000000,51.08436000,1704258059999,2307023.27325180,1184,5.81719000,262834.76518120,0
1704258060000,45126.47000000,45134.20000000,45118.91000000,45132.22000000,25.38789000,1704258119999,1145687.19530590,1020,15.72998000,709838.67321780,0
1704258120000,45132.21000000,45149.42000000,45126.00000000,45149.42000000,13.48177000,1704258179999,608483.57644610,737,9.14697000,412838.85450250,0
1704258180000,45149.41000000,45160.05000000,45148.46000000,45160.05000000,12.22718000,1704258239999,552054.44694720,485,8.23657000,371879.90954140,0
1704258240000,45160.04000000,45171.06000000,45160.04000000,45171.06000000,6.30418000,1704258299999,284745.69125080,421,3.77322000,170427.20971320,0
1704258300000,45171.05000000,45171.06000000,45159.84000000,45159.88000000,17.84168000,1704258359999,805809.19250470,461,1.76273000,79606.59340350,0
1704258360000,45159.88000000,45172.98000000,45159.88000000,45172.98000000,16.00515000,1704258419999,722824.85866820,439,12.34845000,557685.09923600,0
1704258420000,45172.97000000,45172.98000000,45162.00000000,45162.01000000,9.54471000,1704258479999,431142.10120720,429,2.50280000,113051.13281950,0
1704258480000,45162.00000000,45177.88000000,45162.00000000,45172.08000000,15.38360000,1704258539999,694887.09917220,560,9.02268000,407528.22463310,0
1704258540000,45172.08000000,45172.09000000,45166.00000000,45169.78000000,10.22051000,1704258599999,461662.59922020,518,3.14796000,142186.53540290,0
1704258600000,45169.78000000,45174.62000000,45169.77000000,45173.99000000,6.20514000,1704258659999,280303.21136710,455,2.99805000,135429.23587200,0
1704258660000,45173.99000000,45190.42000000,45173.99000000,45190.41000000,7.11736000,1704258719999,321563.05310370,496,5.37675000,242924.47156340,0
1704258720000,45190.42000000,45215.51000000,45190.41000000,45215.50000000,13.50172000,1704258779999,610296.38760410,550,11.61888000,525185.81215430,0
1704258780000,45215.51000000,45229.99000000,45215.50000000,45229.52000000,11.53994000,1704258839999,521865.27447240,429,8.32372000,376420.60775020,0
1704258840000,45229.52000000,45230.00000000,45220.96000000,45229.99000000,14.03805000,1704258899999,634909.36065170,542,4.42046000,199920.35823440,0
1704258900000,45230.00000000,45241.65000000,45224.44000000,45241.64000000,20.17008000,1704258959999,912264.59338730,615,14.60936000,660755.05168850,0
1704258960000,45241.64000000,45266.67000000,45241.64000000,45266.67000000,30.16934000,1704259019999,1365286.00935950,729,28.67439000,1297623.42440120,0
1704259020000,45266.66000000,45280.00000000,45266.66000000,45271.05000000,16.93132000,1704259079999,766543.96311880,683,8.35346000,378166.79415460,0
1704259080000,45271.06000000,45271.06000000,45254.99000000,45254.99000000,20.78506000,1704259139999,940825.27353100,535,6.71593000,303948.40766250,0
1704259140000,45255.00000000,45255.00000000,45244.69000000,45244.69000000,6.72082000,1704259199999,304119.88844470,457,1.61467000,73059.89214950,0
1704259200000,45244.70000000,45244.70000000,45225.38000000,45225.39000000,4.84043000,1704259259999,218966.77732770,513,1.97784000,89475.13007920,0
